     # lambda [um] =     1.60000E+00
   # ksca [cm^2/g] =     6.98491E+03
   # kabs [cm^2/g] =     7.11495E+02
               # g =     9.00620E-01
           # omega =     9.07555E-01
   # omega * (1-g) =     9.01928E-02
     4.60000E+01    1.72895E+02   -4.50035E+01    1.71197E+02    1.64285E+02    9.90201E+00    1.63382E+02
     4.70000E+01    1.62170E+02   -4.47548E+01    1.60472E+02    1.53203E+02    9.58241E+00    1.52303E+02
     4.80000E+01    1.51583E+02   -4.42689E+01    1.49878E+02    1.42269E+02    9.24619E+00    1.41379E+02
     4.90000E+01    1.41307E+02   -4.35824E+01    1.39595E+02    1.31675E+02    8.88097E+00    1.30785E+02
     5.00000E+01    1.31521E+02   -4.27566E+01    1.29796E+02    1.21581E+02    8.48313E+00    1.20698E+02
     5.10000E+01    1.22335E+02   -4.18436E+01    1.20600E+02    1.12112E+02    8.05513E+00    1.11227E+02
     5.20000E+01    1.13844E+02   -4.08884E+01    1.12096E+02    1.03339E+02    7.59889E+00    1.02464E+02
     5.30000E+01    1.06090E+02   -3.99315E+01    1.04329E+02    9.53119E+01    7.12015E+00    9.44421E+01
     5.40000E+01    9.90916E+01   -3.90216E+01    9.73161E+01    8.80406E+01    6.62631E+00    8.71717E+01
     5.50000E+01    9.28350E+01   -3.81825E+01    9.10417E+01    8.15024E+01    6.12545E+00    8.06345E+01
     5.60000E+01    8.72835E+01   -3.74249E+01    8.54700E+01    7.56554E+01    5.61949E+00    7.47809E+01
     5.70000E+01    8.23731E+01   -3.67685E+01    8.05389E+01    7.04313E+01    5.11572E+00    6.95566E+01
     5.80000E+01    7.80534E+01   -3.62180E+01    7.61984E+01    6.57778E+01    4.61963E+00    6.49006E+01
     5.90000E+01    7.42512E+01   -3.57718E+01    7.23730E+01    6.16217E+01    4.13623E+00    6.07382E+01
     6.00000E+01    7.08979E+01   -3.54183E+01    6.89932E+01    5.78887E+01    3.67167E+00    5.70012E+01
     6.10000E+01    6.79248E+01   -3.51530E+01    6.59926E+01    5.45135E+01    3.23221E+00    5.36204E+01
     6.20000E+01    6.52677E+01   -3.49560E+01    6.33164E+01    5.14398E+01    2.82503E+00    5.05373E+01
     6.30000E+01    6.28763E+01   -3.48196E+01    6.09085E+01    4.86056E+01    2.45627E+00    4.77028E+01
     6.40000E+01    6.07003E+01   -3.47266E+01    5.87138E+01    4.59705E+01    2.13069E+00    4.50673E+01
     6.50000E+01    5.87030E+01   -3.46670E+01    5.67043E+01    4.34991E+01    1.85173E+00    4.25952E+01
     6.60000E+01    5.68431E+01   -3.46202E+01    5.48367E+01    4.11506E+01    1.61928E+00    4.02480E+01
     6.70000E+01    5.51024E+01   -3.45822E+01    5.30913E+01    3.89068E+01    1.43140E+00    3.80071E+01
     6.80000E+01    5.34625E+01   -3.45420E+01    5.14482E+01    3.67486E+01    1.28459E+00    3.58532E+01
     6.90000E+01    5.19005E+01   -3.44894E+01    4.98869E+01    3.46619E+01    1.17344E+00    3.37708E+01
     7.00000E+01    5.04119E+01   -3.44196E+01    4.83981E+01    3.26327E+01    1.09161E+00    3.17506E+01
     7.10000E+01    4.89874E+01   -3.43293E+01    4.69790E+01    3.06623E+01    1.03300E+00    2.97859E+01
     7.20000E+01    4.76271E+01   -3.42161E+01    4.56235E+01    2.87440E+01    9.91463E-01    2.78748E+01
     7.30000E+01    4.63172E+01   -3.40754E+01    4.43187E+01    2.68719E+01    9.62077E-01    2.60119E+01
     7.40000E+01    4.50627E+01   -3.39087E+01    4.30719E+01    2.50482E+01    9.39643E-01    2.41975E+01
     7.50000E+01    4.38600E+01   -3.37160E+01    4.18776E+01    2.32744E+01    9.20600E-01    2.24345E+01
     7.60000E+01    4.27109E+01   -3.34993E+01    4.07378E+01    2.15478E+01    9.02067E-01    2.07201E+01
     7.70000E+01    4.16136E+01   -3.32616E+01    3.96508E+01    1.98714E+01    8.81514E-01    1.90550E+01
     7.80000E+01    4.05666E+01   -3.29968E+01    3.86114E+01    1.82450E+01    8.57521E-01    1.74426E+01
     7.90000E+01    3.95710E+01   -3.27180E+01    3.76281E+01    1.66674E+01    8.29133E-01    1.58788E+01
     8.00000E+01    3.86266E+01   -3.24193E+01    3.66935E+01    1.51391E+01    7.95659E-01    1.43654E+01
     8.10000E+01    3.77340E+01   -3.21109E+01    3.58116E+01    1.36599E+01    7.57344E-01    1.29022E+01
     8.20000E+01    3.68904E+01   -3.17885E+01    3.49785E+01    1.22286E+01    7.14406E-01    1.14886E+01
     8.30000E+01    3.61000E+01   -3.14586E+01    3.42012E+01    1.08464E+01    6.67372E-01    1.01208E+01
     8.40000E+01    3.53572E+01   -3.11221E+01    3.34710E+01    9.50842E+00    6.16949E-01    8.80060E+00
     8.50000E+01    3.46674E+01   -3.07847E+01    3.27903E+01    8.21531E+00    5.64297E-01    7.52476E+00
     8.60000E+01    3.40240E+01   -3.04447E+01    3.21586E+01    6.96385E+00    5.10457E-01    6.29020E+00
     8.70000E+01    3.34282E+01   -3.01038E+01    3.15747E+01    5.75481E+00    4.56238E-01    5.09629E+00
     8.80000E+01    3.28791E+01   -2.97638E+01    3.10347E+01    4.58183E+00    4.03352E-01    3.94071E+00
     8.90000E+01    3.23748E+01   -2.94262E+01    3.05409E+01    3.44415E+00    3.52761E-01    2.82057E+00
     9.00000E+01    3.19123E+01   -2.90891E+01    3.00864E+01    2.34109E+00    3.05617E-01    1.73296E+00
     9.10000E+01    3.14886E+01   -2.87508E+01    2.96693E+01    1.26867E+00    2.63183E-01    6.75913E-01
     9.20000E+01    3.10993E+01   -2.84103E+01    2.92889E+01    2.25364E-01    2.26399E-01   -3.52332E-01
     9.30000E+01    3.07416E+01   -2.80672E+01    2.89379E+01   -7.90287E-01    1.96250E-01   -1.35339E+00
     9.40000E+01    3.04119E+01   -2.77160E+01    2.86132E+01   -1.77967E+00    1.73263E-01   -2.32859E+00
     9.50000E+01    3.01060E+01   -2.73559E+01    2.83133E+01   -2.74330E+00    1.58008E-01   -3.27881E+00
     9.60000E+01    2.98197E+01   -2.69831E+01    2.80328E+01   -3.68214E+00    1.50712E-01   -4.20397E+00
     9.70000E+01    2.95477E+01   -2.65969E+01    2.77661E+01   -4.59527E+00    1.51219E-01   -5.10288E+00
     9.80000E+01    2.92876E+01   -2.61920E+01    2.75123E+01   -5.48178E+00    1.59106E-01   -5.97614E+00
     9.90000E+01    2.90352E+01   -2.57683E+01    2.72657E+01   -6.34365E+00    1.73773E-01   -6.82272E+00
     1.00000E+02    2.87875E+01   -2.53236E+01    2.70267E+01   -7.17590E+00    1.94165E-01   -7.64024E+00
     1.01000E+02    2.85439E+01   -2.48575E+01    2.67909E+01   -7.97864E+00    2.19148E-01   -8.42848E+00
     1.02000E+02    2.83016E+01   -2.43735E+01    2.65570E+01   -8.75234E+00    2.47271E-01   -9.18677E+00
     1.03000E+02    2.80612E+01   -2.38662E+01    2.63264E+01   -9.49459E+00    2.77107E-01   -9.91270E+00
     1.04000E+02    2.78204E+01   -2.33414E+01    2.60977E+01   -1.02051E+01    3.06856E-01   -1.06060E+01
     1.05000E+02    2.75832E+01   -2.28031E+01    2.58719E+01   -1.08852E+01    3.35110E-01   -1.12678E+01
     1.06000E+02    2.73502E+01   -2.22508E+01    2.56500E+01   -1.15350E+01    3.60213E-01   -1.18979E+01
     1.07000E+02    2.71231E+01   -2.16904E+01    2.54375E+01   -1.21566E+01    3.80859E-01   -1.24970E+01
     1.08000E+02    2.69047E+01   -2.11257E+01    2.52335E+01   -1.27494E+01    3.95703E-01   -1.30712E+01
     1.09000E+02    2.66973E+01   -2.05584E+01    2.50417E+01   -1.33175E+01    4.03916E-01   -1.36170E+01
     1.10000E+02    2.65045E+01   -1.99925E+01    2.48640E+01   -1.38638E+01    4.04582E-01   -1.41410E+01
     1.11000E+02    2.63296E+01   -1.94314E+01    2.47058E+01   -1.43900E+01    3.97314E-01   -1.46441E+01
     1.12000E+02    2.61744E+01   -1.88797E+01    2.45682E+01   -1.49004E+01    3.82031E-01   -1.51302E+01
     1.13000E+02    2.60416E+01   -1.83374E+01    2.44519E+01   -1.53977E+01    3.58682E-01   -1.56016E+01
     1.14000E+02    2.59322E+01   -1.78057E+01    2.43604E+01   -1.58823E+01    3.27585E-01   -1.60638E+01
